EmployeeID,Vendor,TxnDate,ExpenseType,Txn_Amt,count
152021006,北京XXXX公司,2016-10-29,HCP Car Service,600.0,21
200000903,北京XXXX公司,2017-03-20,HCP Car Service,400.0,14
152023287,中国XXXX铁路,2017-04-08,HCP Train,128.5,12
200001112,沈阳XXXX租车,2016-11-19,HCP Taxi,120.0,12
152022271,北汽XXXX集团,2016-11-18,HCP Taxi,300.0,12
152025446,中国XXXX铁路,2016-12-10,HCP Train,244.5,11
200000127,中国XXXX铁路,2017-03-04,HCP Train,86.5,10
200000496,重庆XXXX公司,2016-11-12,HCP Car Service,150.0,10
85419611,支付XXXX素杰,2016-12-27,Meeting-Related Expense,100.0,10
152008057,中国XXXX铁路,2016-10-23,HCP Train,128.5,9
152018710,中国XXXX铁路,2016-10-19,HCP Train,343.0,9
152008057,中国XXXX铁路,2016-10-22,HCP Train,128.5,9
152018710,中国XXXX铁路,2016-10-20,HCP Train,335.5,8
152031010,北京XXXX租车,2017-04-26,HCP Taxi,200.0,8
152015281,北京XXXX汽车,2016-11-13,HCP Taxi,200.0,8
200001272,神州XXXX公司,2016-12-23,HCP Taxi,200.0,8
200001112,沈阳XXXX租车,2016-12-03,HCP Taxi,150.0,8
152018813,兰州XXXX租车,2017-01-07,HCP Taxi,100.0,8
152033891,辽宁XXXX公司,2016-11-19,HCP Taxi,120.0,8
85454327,中国XXXX铁路,2016-12-10,HCP Train,39.0,7
200002161,出租XXXX租车,2016-12-09,HCP Car Service,230.0,7
152017900,哈尔XXXX路局,2016-11-17,HCP Train,247.0,7
152016236,中国XXXX高铁,2017-03-05,HCP Train,241.5,7
152017900,沈阳XXXX路局,2016-11-18,HCP Train,247.0,7
152021006,中国XXXX铁路,2016-12-15,HCP Train,220.0,7
200001690,12XXXX06,2016-11-26,HCP Train,254.5,7
152025446,中国XXXX铁路,2016-12-09,HCP Train,244.5,7
152021252,中国XXXX道路,2016-10-22,HCP Car Service,66.0,7
85452928,中国XXXX铁路,2016-10-12,HCP Train,113.5,7
152022271,北汽XXXX集团,2016-12-08,HCP Taxi,300.0,7
200001046,出租XXXX租车,2016-12-16,HCP Car Service,400.0,7
152012272,中国XXXX铁路,2016-11-05,HCP Train,177.5,6
200000094,无锡XXXX租赁,2016-11-24,HCP Car Service,300.0,6
200001605,陕西XXXX公司,2016-10-16,HCP Taxi,90.5,6
152031010,北京XXXX租车,2017-01-08,HCP Taxi,150.0,6
200001356,中国XXXX铁路,2016-11-18,HCP Train,173.5,6
152031010,北京XXXX租车,2017-04-08,HCP Taxi,200.0,6
152012272,中国XXXX铁路,2016-11-06,HCP Train,177.5,6
200002343,铁道XXXX道部,2016-12-08,HCP Train,414.0,6
152039671,铁道XXXX票务,2016-12-17,HCP Train,985.0,6
200001356,中国XXXX铁路,2016-11-17,HCP Train,173.5,6
200001605,陕西XXXX公司,2016-10-15,HCP Taxi,90.5,6
152009011,火车XXXX火车,2017-03-26,HCP Train,73.0,6
200001993,中国XXXX铁路,2017-02-25,HCP Train,79.5,6
85383020,中国XXXX铁路,2017-04-07,HCP Train,128.5,6
152008057,中国XXXX铁路,2016-10-22,HCP Train,55.5,6
200001965,出租XXXX租车,2016-11-19,HCP Taxi,105.0,6
152031010,北京XXXX租车,2016-11-26,HCP Taxi,150.0,6
152011497,中国XXXX总局,2016-11-12,HCP Train,254.5,6
200002343,铁道XXXX道部,2016-12-07,HCP Train,414.0,6
200002205,中国XXXX铁路,2017-04-08,HCP Train,128.5,6
152023287,中国XXXX铁路,2017-04-07,HCP Train,128.5,6
200002161,出租XXXX租车,2016-12-09,HCP Car Service,200.0,6
85439148,中国XXXX公司,2016-10-21,HCP Train,168.0,6
152008057,中国XXXX铁路,2016-10-23,HCP Train,55.5,6
152016236,中国XXXX高铁,2017-03-04,HCP Train,241.5,6
200000903,北京XXXX公司,2017-03-07,HCP Car Service,400.0,6
200001300,中国XXXX铁路,2016-10-22,HCP Train,933.0,6
152017444,中国XXXX高铁,2016-12-18,HCP Train,390.5,6
152020616,中国XXXX铁路,2017-04-24,HCP Train,219.5,6
200000496,重庆XXXX公司,2016-10-28,HCP Car Service,150.0,6
152013454,中国XXXX铁路,2016-12-17,HCP Train,116.5,6
152018722,支付XXXX路总,2016-11-08,HCP Train,178.5,6
152016764,铁道XXXX票务,2016-11-10,HCP Train,220.5,6
200001388,中国XXXX铁路,2017-01-07,HCP Train,314.5,6
152017444,中国XXXX高铁,2016-12-17,HCP Train,390.5,6
85390503,中国XXXX铁路,2016-12-04,HCP Train,178.0,6
152023467,中国XXXX公司,2016-12-31,HCP Train,234.0,6
152023287,中国XXXX铁路,2017-02-18,HCP Train,206.5,6
85439148,中国XXXX公司,2016-10-22,HCP Train,168.0,6
200000769,高铁XXXX公司,2016-10-21,HCP Train,246.5,6
200001046,出租XXXX租车,2016-12-23,HCP Car Service,400.0,6
152017900,长春XXXX路局,2016-11-17,HCP Train,144.5,5
152018722,支付XXXX程西,2017-01-04,HCP Train,159.5,5
152016091,中国XXXX铁路,2017-01-06,HCP Train,279.0,5
200001267,支付XXXX网购,2016-12-14,HCP Train,-20.0,5
152019017,火车XXXX车票,2016-12-03,HCP Train,173.5,5
152023467,中国XXXX公司,2016-12-30,HCP Train,138.0,5
152022202,中国XXXX铁路,2016-12-17,HCP Train,39.5,5
152018722,支付XXXX程西,2017-01-07,HCP Train,159.5,5
152008057,中国XXXX铁路,2016-10-23,HCP Train,206.5,5
200001258,北京XXXX租车,2017-03-29,HCP Taxi,150.0,5
200001568,铁道XXXX票务,2016-12-07,HCP Train,480.0,5
200000921,中国XXXX铁路,2016-11-12,HCP Train,158.5,5
152020616,上海XXXX公司,2017-03-19,HCP Car Service,800.0,5
200001655,中国XXXX铁路,2016-12-10,HCP Train,129.5,5
200001499,中国XXXX铁路,2016-10-28,HCP Train,154.0,5
200002232,中国XXXX路局,2016-11-19,HCP Train,120.0,5
152044448,北京XXXX公司,2017-03-01,HCP Car Service,1400.0,5
152008348,山西XXXX运输,2017-03-18,HCP Car Service,200.0,5
200001690,神州XXXX专车,2016-12-01,HCP Car Service,200.0,5
200002148,中国XXXX铁路,2016-11-13,HCP Train,164.5,5
152028299,火车XXXX火车,2016-12-16,HCP Train,392.0,5
200001639,广州XXXX公司,2016-11-06,HCP Taxi,300.0,5
200001639,广州XXXX公司,2016-11-05,HCP Taxi,300.0,5
152008057,中国XXXX铁路,2016-10-15,HCP Train,-196.5,5
152013576,中国XXXX铁路,2016-10-23,HCP Train,177.0,5
200000496,重庆XXXX公司,2016-10-29,HCP Car Service,150.0,5
152020627,铁路XXXX铁路,2016-11-11,HCP Train,159.5,5
200001327,中国XXXX铁路,2016-10-15,HCP Train,86.0,5
200002232,中国XXXX路局,2016-11-18,HCP Train,120.0,5
152023562,中国XXXX铁路,2016-11-19,HCP Train,514.0,5
152008057,中国XXXX铁路,2016-10-16,HCP Train,196.5,5
85455148,中国XXXX总局,2017-03-18,HCP Train,69.5,5
200002192,出租XXXX租车,2017-04-15,HCP Taxi,200.0,5
85383020,中国XXXX铁路,2017-04-08,HCP Train,128.5,5
152033261,上海XXXX公司,2016-12-10,HCP Car Service,800.0,5
152007564,中国XXXX铁路,2016-11-19,HCP Train,254.5,5
85455148,中国XXXX总局,2017-03-19,HCP Train,69.5,5
152028774,铁道XXXX票务,2016-11-07,HCP Train,933.0,5
85415379,中国XXXX铁路,2016-10-15,HCP Train,364.0,5
85452928,中国XXXX铁路,2016-10-11,HCP Train,67.5,5
200001993,中国XXXX铁路,2017-02-24,HCP Train,74.5,4
152024516,郑州XXXX汽车,2016-10-21,HCP Taxi,350.0,4
85398165,黑龙XXXX租车,2017-03-25,HCP Taxi,100.0,4
152013223,沈阳XXXX路局,2016-12-02,HCP Train,65.5,4
152011497,中国XXXX总局,2016-11-13,HCP Train,149.5,4
152047393,广铁XXXX集团,2016-12-14,HCP Train,163.5,4
152046636,中国XXXX铁路,2017-02-25,HCP Train,166.0,4
152011176,的士XXXX的士,2016-11-25,HCP Taxi,100.0,4
200001820,中国XXXX铁路,2016-11-12,HCP Train,99.5,4
200001483,中国XXXX铁路,2017-03-03,HCP Train,103.0,4
200001538,中国XXXX铁路,2016-11-04,HCP Train,99.5,4
200001605,中国XXXX铁路,2016-10-16,HCP Train,51.5,4
200002248,支付XXXX路总,2017-01-06,HCP Train,117.0,4
152042645,神州XXXX专车,2017-04-07,HCP Car Service,150.0,4
152042805,中国XXXX铁路,2016-12-18,HCP Train,102.5,4
152042805,中国XXXX铁路,2016-12-17,HCP Train,102.5,4
152036817,汽车XXXX车票,2016-10-22,HCP Train,118.0,4
152020627,铁路XXXX铁路,2016-11-12,HCP Train,159.5,4
152040842,中国XXXX铁路,2017-03-24,HCP Train,264.5,4
152050770,铁道XXXX道部,2017-04-08,HCP Train,65.5,4
152052857,中国XXXX铁路,2017-04-09,HCP Train,204.5,4
200002035,中国XXXX铁路,2017-04-25,HCP Train,54.5,4
152033826,佛山XXXX车租,2016-11-22,HCP Car Service,800.0,4
152034703,中国XXXX道部,2017-03-24,HCP Train,65.5,4
152032536,中国XXXX公司,2016-12-03,HCP Train,113.0,4
85405177,信阳XXXX区东,2016-11-01,HCP Meal - Dinner,185.0,4
152010943,中国XXXX铁路,2017-03-25,HCP Train,61.5,4
85402066,沈阳XXXX路局,2016-12-03,HCP Train,173.5,4
85404163,京东XXXX东商,2016-12-22,Gifts,500.0,4
200001820,中国XXXX铁路,2016-11-13,HCP Train,99.5,4
152014534,山东XXXX运输,2016-10-21,HCP Car Service,400.0,4
152046263,中国XXXX路局,2016-12-18,HCP Train,354.0,4
200001787,武汉XXXX公司,2016-12-21,HCP Car Service,350.0,4
200001671,支付XXXX路总,2016-11-28,HCP Train,110.5,4
200001787,武汉XXXX公司,2016-12-21,HCP Car Service,400.0,4
200001698,中国XXXX铁路,2016-11-04,HCP Train,198.0,4
152011947,中国XXXX高铁,2017-04-26,HCP Train,371.0,4
152029009,中国XXXX铁路,2016-10-14,HCP Train,34.5,4
152021030,北汽XXXX北汽,2016-09-19,HCP Taxi,150.0,4
152024516,郑州XXXX汽车,2016-10-20,HCP Taxi,350.0,4
152021030,北汽XXXX北汽,2016-09-24,HCP Taxi,150.0,4
152023287,中国XXXX铁路,2017-03-18,HCP Train,81.5,4
200002217,广州XXXX出租,2016-11-11,HCP Taxi,200.0,4
200002232,中国XXXX路局,2016-10-21,HCP Train,117.0,4
152020866,沈铁XXXX沈铁,2016-12-17,HCP Train,281.5,4
85433309,支付XXXX路总,2017-02-12,HCP Train,198.0,4
152020866,沈铁XXXX沈铁,2016-12-16,HCP Train,281.5,4
105004319,天津XXXX发票,2016-12-04,HCP Car Service,150.0,4
152021006,中国XXXX铁路,2016-12-16,HCP Train,197.0,4
85457346,中国XXXX铁路,2016-11-18,HCP Train,314.5,4
152020767,佛山XXXX公司,2016-10-22,HCP Car Service,250.0,4
152021441,中国XXXX高铁,2016-11-06,HCP Train,73.0,4
105004319,天津XXXX发票,2017-02-25,HCP Car Service,150.0,4
152021030,北汽XXXX北汽,2016-09-22,HCP Taxi,150.0,4
152036817,汽车XXXX车票,2016-10-22,HCP Train,78.0,4
152027923,上海XXXX公司,2016-12-16,HCP Car Service,300.0,4
152036239,铁道XXXX票务,2016-12-12,HCP Train,391.0,4
152021608,神州XXXX建）,2016-11-19,HCP Taxi,50.0,4
200001777,中国XXXX铁路,2017-04-13,HCP Train,512.5,4
200001777,中国XXXX铁路,2017-04-11,HCP Train,304.5,4
152019003,中国XXXX铁路,2016-11-17,HCP Train,209.5,4
152047393,广铁XXXX集团,2016-12-15,HCP Train,74.0,4
152047393,广铁XXXX集团,2016-12-14,HCP Train,421.5,4
200000127,中国XXXX铁路,2017-02-25,HCP Train,288.0,4
152052857,中国XXXX铁路,2017-04-07,HCP Train,204.5,4
200000725,山西XXXX运输,2017-05-06,HCP Car Service,91.0,4
200000644,高铁XXXX高铁,2016-09-23,HCP Train,264.5,4
152052857,中国XXXX铁路,2017-04-07,HCP Train,254.5,4
152052857,中国XXXX铁路,2017-04-09,HCP Train,254.5,4
200001091,上海XXXX租赁,2016-12-21,HCP Car Service,500.0,4
200001162,高铁XXXX高铁,2016-11-19,HCP Train,279.0,4
200001196,支付XXXX路总,2016-11-09,HCP Train,198.0,4
200001215,济南XXXX公司,2016-11-20,HCP Car Service,150.0,4
152020616,中国XXXX铁路,2017-04-25,HCP Train,219.5,4
200000380,火车XXXX火车,2016-12-18,HCP Train,59.5,4
152020616,上海XXXX公司,2017-04-15,HCP Car Service,800.0,4
200001605,中国XXXX铁路,2016-10-15,HCP Train,51.5,4
152020616,中国XXXX铁路,2017-04-24,HCP Train,139.5,4
200001777,中国XXXX铁路,2016-12-04,HCP Train,117.0,4
200001690,神州XXXX神州,2017-04-25,HCP Car Service,200.0,4
152012459,铁道XXXX票务,2016-10-28,HCP Train,682.5,4
200000496,重庆XXXX公司,2016-10-28,HCP Car Service,250.0,4
200000486,支付XXXX路总,2017-02-24,HCP Train,184.5,4
200000644,高铁XXXX高铁,2016-09-24,HCP Train,264.5,4
200000496,重庆XXXX公司,2016-10-29,HCP Car Service,250.0,4
152011749,中国XXXX铁路,2017-04-15,HCP Train,403.5,4
152019003,中国XXXX铁路,2016-11-19,HCP Train,209.5,4
152047393,广铁XXXX集团,2016-12-15,HCP Train,199.5,4
200000484,中国XXXX公司,2016-12-16,HCP Train,160.5,4
152020616,上海XXXX公司,2016-11-06,HCP Car Service,700.0,4
152047393,广铁XXXX集团,2016-12-15,HCP Train,163.5,4
152018014,中国XXXX铁路,2016-12-10,HCP Train,61.5,4
200000725,山西XXXX运输,2017-05-05,HCP Car Service,91.0,4
152014163,北京XXXX租车,2017-03-29,HCP Taxi,303.0,4
152014163,北京XXXX租车,2017-03-29,HCP Taxi,298.0,4
152013284,中国XXXX铁路,2016-11-10,HCP Train,139.5,4
152013223,沈阳XXXX路局,2016-12-03,HCP Train,65.5,4
200001388,中国XXXX铁路,2017-04-22,HCP Train,314.5,4
152016050,上海XXXX公司,2016-12-10,HCP Taxi,500.0,4
152017444,中国XXXX高铁,2016-12-17,HCP Train,446.5,4
200001215,济南XXXX公司,2016-11-18,HCP Car Service,150.0,4
85392737,铁道XXXX道部,2016-12-02,HCP Train,92.0,4
200001248,支付XXXX路总,2017-02-10,HCP Train,748.5,4
200001300,北京XXXX汽车,2016-12-04,HCP Taxi,204.0,4
152020081,哈铁XXXX铁路,2016-12-15,HCP Train,197.0,4
200000769,高铁XXXX公司,2016-10-22,HCP Train,246.5,4
200001258,北京XXXX租车,2017-03-27,HCP Taxi,150.0,4
200000644,高铁XXXX高铁,2016-09-25,HCP Train,264.5,4
152020081,支付XXXX路总,2016-11-23,HCP Train,197.0,4
152018710,上海XXXX公司,2016-11-17,HCP Car Service,600.0,4
200000830,高铁XXXX高铁,2016-11-19,HCP Train,70.5,4
152014163,北京XXXX租车,2017-02-26,HCP Taxi,301.0,4
200000903,北京XXXX公司,2017-03-27,HCP Car Service,400.0,4
200001215,中国XXXX高铁,2016-11-20,HCP Train,268.5,4
152013454,中国XXXX铁路,2016-12-18,HCP Train,136.0,4
200000496,重庆XXXX公司,2016-11-12,HCP Car Service,300.0,4
152009011,杭州XXXX公司,2017-03-26,HCP Car Service,150.0,4
152022271,北汽XXXX集团,2016-12-07,HCP Taxi,300.0,4
152021246,支付XXXX路总,2016-09-20,HCP Train,93.5,4
152008953,上海XXXX公司,2016-10-29,HCP Car Service,500.0,4
152008057,中国XXXX铁路,2016-10-23,HCP Train,80.5,4
85415379,中国XXXX铁路,2016-10-13,HCP Train,364.0,4
85419611,微信XXXX京东,2017-02-09,Meeting-Related Expense,200.0,4
152021252,中国XXXX铁路,2016-11-12,HCP Train,74.0,4
152021252,中国XXXX铁路,2016-11-12,HCP Train,60.0,4
152022271,北汽XXXX集团,2016-12-09,HCP Taxi,300.0,4
152023287,中国XXXX铁路,2017-03-17,HCP Train,81.5,4
152024864,出租XXXX租车,2016-10-23,HCP Taxi,40.0,4
152023287,中国XXXX铁路,2016-11-24,HCP Train,170.5,4
152023277,上海XXXX源汽,2017-05-10,HCP Car Service,700.0,4
152023467,杭州XXXX公司,2016-10-28,HCP Car Service,300.0,4
152022202,中国XXXX铁路,2016-12-18,HCP Train,39.5,4
152022125,中国XXXX铁路,2017-04-14,HCP Train,304.5,4
92013788,中国XXXX公司,2016-09-11,HCP Train,192.5,3
92010779,重庆XXXX公司,2016-10-26,HCP Car Service,200.0,3
92013203,中国XXXX铁道,2017-04-15,HCP Train,198.0,3
92013203,中国XXXX铁道,2017-04-17,HCP Train,117.5,3
85439148,中国XXXX公司,2016-12-18,HCP Train,394.0,3
85449080,中国XXXX铁路,2017-04-09,HCP Train,259.5,3
152009005,中国XXXX铁路,2016-11-09,HCP Train,883.5,3
152009005,中国XXXX铁路,2016-11-12,HCP Train,883.5,3
85454324,铁道XXXX道部,2017-03-17,HCP Train,295.0,3
152022088,上海XXXX公司,2016-08-15,HCP Car Service,400.0,3
152021612,捷路XXXX赁有,2016-12-25,HCP Car Service,200.0,3
152022274,高铁XXXX高铁,2017-04-15,HCP Train,264.5,3
152023226,出租XXXX租车,2017-03-25,HCP Taxi,287.0,3
152023277,上海XXXX源汽,2017-04-12,HCP Car Service,600.0,3
152023205,中国XXXX总局,2016-11-17,HCP Train,933.0,3
152023205,中国XXXX总局,2016-11-20,HCP Train,933.0,3
152023277,上海XXXX源汽,2017-03-18,HCP Car Service,500.0,3
152023277,上海XXXX源汽,2017-03-18,HCP Car Service,700.0,3
152008046,武汉XXXX公司,2016-11-21,HCP Car Service,600.0,3
152008048,支付XXXX路总,2016-11-12,HCP Train,129.5,3
152021252,黑龙XXXX租车,2016-10-22,HCP Taxi,50.0,3
152021245,天驰XXXX公司,2016-12-22,HCP Car Service,400.0,3
152010713,阜新XXXX公司,2016-11-18,HCP Train,73.0,3
152008188,上海XXXX租赁,2016-12-03,HCP Car Service,800.0,3
85425631,中国XXXX铁路,2016-12-24,HCP Train,80.5,3
85426158,火车XXXX车站,2016-11-24,HCP Train,57.5,3
85390503,中国XXXX铁路,2016-12-02,HCP Train,178.0,3
85425631,安阳XXXX公司,2016-12-09,HCP Taxi,200.0,3
85392737,铁道XXXX道部,2016-12-03,HCP Train,92.0,3
85433309,支付XXXX路总,2017-02-11,HCP Train,198.0,3
85415379,中国XXXX铁路,2016-10-20,HCP Train,369.0,3
152016050,上海XXXX公司,2017-04-16,HCP Taxi,500.0,3
200001300,北京XXXX汽车,2016-10-22,HCP Taxi,153.0,3
200001223,福州XXXX出租,2016-11-20,HCP Taxi,220.0,3
200001300,北京XXXX汽车,2016-12-03,HCP Taxi,209.0,3
200000558,中国XXXX公司,2016-11-26,HCP Train,308.5,3
152020081,哈铁XXXX铁路,2016-12-18,HCP Train,132.0,3
200000752,中国XXXX公司,2016-11-03,HCP Train,214.0,3
200000769,高铁XXXX公司,2016-10-22,HCP Train,154.0,3
200000844,支付XXXX路总,2016-09-18,HCP Train,504.0,3
200000785,中国XXXX司资,2017-02-08,HCP Train,520.5,3
200001086,的士XXXX的士,2016-12-10,HCP Taxi,100.0,3
200000759,重庆XXXX公司,2016-12-03,HCP Car Service,400.0,3
200001393,中国XXXX铁路,2016-12-11,HCP Train,134.5,3
152017090,鑫新XXXX公司,2016-12-24,HCP Car Service,200.0,3
152014163,北京XXXX租车,2017-02-26,HCP Taxi,302.0,3
200000921,中国XXXX铁路,2016-11-12,HCP Train,154.5,3
200001215,中国XXXX高铁,2016-11-11,HCP Train,77.5,3
200000859,揭阳XXXX公司,2016-11-20,HCP Car Service,250.0,3
200000995,支付XXXX路总,2017-04-21,HCP Train,219.5,3
200001272,高铁XXXX高铁,2016-12-23,HCP Train,247.0,3
200001272,高铁XXXX高铁,2016-12-25,HCP Train,247.0,3
200001277,上海XXXX服务,2016-10-27,HCP Car Service,500.0,3
200001241,中国XXXX高铁,2017-04-05,HCP Train,364.0,3
200001241,中国XXXX高铁,2017-04-08,HCP Train,364.0,3
200001264,北京XXXX汽车,2016-12-03,HCP Taxi,250.0,3
200000785,中国XXXX公司,2016-12-03,HCP Train,495.0,3
200000785,中国XXXX公司,2016-12-05,HCP Train,495.0,3
152019017,支付XXXX活力,2016-12-06,HCP Train,94.5,3
152017163,福州XXXX公司,2017-02-18,HCP Taxi,300.0,3
152019003,利盟XXXX利盟,2017-01-18,HCP Car Service,500.0,3
152017444,中国XXXX高铁,2016-12-18,HCP Train,446.5,3
152017387,湖北XXXX公司,2016-12-24,HCP Car Service,300.0,3
152020616,中国XXXX铁路,2017-04-24,HCP Train,234.5,3
152019431,高铁XXXX高铁,2016-10-25,HCP Train,134.5,3
152020081,哈尔XXXX路局,2016-11-05,HCP Train,209.0,3
152019068,上海XXXX公司,2016-12-05,HCP Car Service,600.0,3
200000353,出租XXXX租车,2016-09-08,HCP Taxi,500.0,3
200000416,中国XXXX动车,2017-03-04,HCP Train,159.0,3
200000353,出租XXXX租车,2016-12-23,HCP Taxi,300.0,3
200000353,出租XXXX租车,2016-12-24,HCP Taxi,300.0,3
200001639,广州XXXX公司,2016-11-05,HCP Taxi,200.0,3
152011719,支付XXXX路总,2017-02-10,HCP Train,219.5,3
152017688,北京XXXX汽车,2017-02-25,HCP Taxi,300.0,3
152015906,中国XXXX铁路,2016-11-27,HCP Train,104.0,3
152016050,铁道XXXX道部,2017-04-16,HCP Train,117.0,3
152015906,中国XXXX铁路,2016-11-25,HCP Train,104.0,3
200001298,中国XXXX铁路,2016-12-16,HCP Train,159.5,3
200001295,中国XXXX铁路,2016-10-28,HCP Train,226.0,3
200001298,火车XXXX火车,2017-04-21,HCP Train,159.5,3
200001298,火车XXXX火车,2017-04-22,HCP Train,159.5,3
152017688,北京XXXX汽车,2017-02-24,HCP Taxi,300.0,3
200000353,出租XXXX租车,2016-09-09,HCP Taxi,500.0,3
152020616,上海XXXX公司,2016-12-23,HCP Car Service,600.0,3
152045669,中国XXXX高铁,2017-03-04,HCP Train,147.0,3
152045669,中国XXXX高铁,2017-03-05,HCP Train,241.5,3
152052857,中国XXXX铁路,2017-03-18,HCP Train,-219.5,3
152052857,中国XXXX铁路,2017-03-18,HCP Train,219.5,3
152052857,中国XXXX铁路,2017-04-07,HCP Train,-354.0,3
152047533,中国XXXX铁路,2017-03-18,HCP Train,560.5,3
152046981,中国XXXX铁路,2016-12-17,HCP Train,192.5,3
200000127,中国XXXX铁路,2017-02-25,HCP Train,197.0,3
200000127,支付XXXX程西,2017-02-22,HCP Train,288.0,3
152052857,中国XXXX铁路,2017-04-07,HCP Train,354.0,3
200001808,铁道XXXX道部,2017-04-07,HCP Train,229.5,3
152011496,上海XXXX铁站,2017-03-05,HCP Train,201.5,3
152011176,动车XXXX动车,2016-11-27,HCP Train,62.0,3
200002035,中国XXXX铁路,2017-04-15,HCP Train,726.5,3
200001796,高铁XXXX铁票,2016-12-24,HCP Train,560.5,3
200001807,中国XXXX铁路,2017-03-04,HCP Train,182.5,3
200001807,中国XXXX铁路,2017-03-05,HCP Train,182.5,3
200001993,中国XXXX铁路,2017-02-24,HCP Train,79.5,3
200001356,中国XXXX铁路,2016-11-17,HCP Train,181.5,3
200001547,苏州XXXX租车,2016-11-11,HCP Taxi,15.0,3
200001373,易到XXXX公司,2016-10-27,HCP Car Service,300.0,3
200001373,易到XXXX公司,2016-10-30,HCP Car Service,250.0,3
200001392,杭州XXXX店有,2016-11-11,HCP Meal - Dinner,150.4,3
200001356,中国XXXX铁路,2016-11-18,HCP Train,181.5,3
200001538,中国XXXX铁路,2016-11-19,HCP Train,99.5,3
200001481,中国XXXX铁路,2016-10-22,HCP Train,288.5,3
200001499,中国XXXX铁路,2016-10-29,HCP Train,154.0,3
200001580,trXXXXny,2016-11-05,HCP Car Service,700.0,3
200001568,郑州XXXX汽车,2016-10-15,HCP Taxi,100.0,3
152019101,中国XXXX铁路,2016-10-11,HCP Train,243.5,3
200000021,中国XXXX铁路,2017-04-21,HCP Train,336.5,3
200000094,无锡XXXX公司,2016-12-20,HCP Car Service,300.0,3
200000021,中国XXXX铁路,2017-04-20,HCP Train,336.5,3
200000127,中国XXXX铁路,2017-02-26,HCP Train,288.0,3
200000094,NaXXXXal,2016-11-24,HCP Car Service,700.0,3
152036817,汽车XXXX车票,2016-10-23,HCP Train,118.0,3
152037066,12XXXX06,2016-10-24,HCP Train,270.5,3
152036817,火车XXXX车票,2016-10-23,HCP Train,81.5,3
152021008,沈阳XXXX路局,2016-10-13,HCP Train,176.5,3
152020866,神州XXXX专车,2016-12-16,HCP Taxi,50.0,3
152039505,支付XXXX网购,2017-03-02,HCP Train,-285.5,3
152040045,中国XXXX高铁,2017-04-15,HCP Train,139.5,3
152039675,中国XXXX铁路,2017-04-14,HCP Train,206.5,3
152039116,（特XXXX华程,2017-02-24,HCP Train,206.5,3
152039401,铁路XXXX铁路,2016-12-11,HCP Train,86.0,3
152039116,铁道XXXX票务,2016-10-20,HCP Train,64.5,3
152042526,泰安XXXX餐厅,2016-11-28,HCP Meal - Lunch,138.0,3
152042805,中国XXXX铁路,2017-04-15,HCP Train,427.5,3
200002035,中国XXXX铁路,2017-04-25,HCP Train,79.5,3
200002232,中国XXXX路局,2016-10-23,HCP Train,117.0,3
200002188,中国XXXX铁路,2016-11-25,HCP Train,176.5,3
200002192,出租XXXX租车,2016-11-07,HCP Taxi,300.0,3
200002175,中国XXXX铁路,2017-01-08,HCP Train,166.0,3
200002177,南昌XXXX路局,2016-11-11,HCP Train,68.5,3
152014163,北京XXXX租车,2017-02-26,HCP Taxi,304.0,3
152014163,北京XXXX租车,2017-03-29,HCP Taxi,293.0,3
152012163,铁道XXXX道部,2017-02-18,HCP Train,198.0,3
152012163,铁道XXXX道部,2017-02-19,HCP Train,198.0,3
152012267,成都XXXX公司,2016-12-16,HCP Car Service,268.0,3
152012267,攀枝XXXX公司,2016-12-15,HCP Car Service,268.0,3
152011497,支付XXXX路总,2016-11-16,HCP Train,254.5,3
200001698,中国XXXX铁路,2016-11-04,HCP Train,193.5,3
152014163,北京XXXX租车,2017-02-26,HCP Taxi,303.0,3
200001796,高铁XXXX铁票,2016-12-24,HCP Train,50.0,3
200001917,山东XXXX高铁,2017-04-16,HCP Train,144.5,3
152040560,支付XXXX路总,2017-02-21,HCP Train,600.0,3
152039660,中国XXXX公司,2017-03-03,HCP Train,119.5,3
152044448,北京XXXX公司,2017-03-09,HCP Car Service,1400.0,3
152044448,北京XXXX公司,2017-05-03,HCP Car Service,800.0,3
152046357,金华XXXX公司,2016-11-26,HCP Taxi,20.0,3
152045764,哈尔XXXX路局,2017-03-04,HCP Train,176.5,3
152042526,泰安XXXX鲜坊,2016-12-16,HCP Meal - Dinner,160.0,3
152042526,济宁XXXX酒店,2016-12-20,HCP Meal - Lunch,160.0,3
152028299,火车XXXX火车,2016-12-14,HCP Train,470.0,3
152028716,中国XXXX铁路,2017-03-03,HCP Train,120.0,3
152028553,中国XXXX铁路,2016-11-19,HCP Train,244.5,3
152021245,天驰XXXX公司,2016-10-27,HCP Car Service,400.0,3
152021245,天驰XXXX公司,2016-11-05,HCP Car Service,400.0,3
152029009,支付XXXX路总,2016-11-14,HCP Train,44.5,3
152030074,津汽XXXX汽车,2016-12-02,HCP Car Service,300.0,3
152028546,扬州XXXX汽车,2016-12-08,HCP Car Service,1000.0,3
152028553,中国XXXX铁路,2016-11-18,HCP Train,244.5,3
152034703,中国XXXX道部,2017-03-18,HCP Train,58.0,3
152034925,中国XXXX铁路,2017-02-24,HCP Train,227.5,3
152032856,中国XXXX铁路,2016-11-26,HCP Train,322.5,3
85382999,中国XXXX铁路,2017-04-24,HCP Train,110.0,3
85392737,铁道XXXX道部,2016-12-24,HCP Train,78.5,3
